trajectory_index,model,prompt_index,prompt_text,seed,response_sha256,x,y
13,gpt-oss:20b,13,An architectural plan for a city built inside a giant tree,4056,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
14,gpt-oss:20b,0,The capital of France is,4057,bdff8c417ab50e95e95cce16035a3799c7e00104de4a7b3453f06728c620faf7,1.0471161603927612,-0.6878561973571777
15,gpt-oss:20b,1,"In a futuristic city where data is currency, a rogue hacker",4058,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
16,gpt-oss:20b,2,The most important protocol for AICO unikernel is,4059,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
17,gpt-oss:20b,3,Why did the chicken cross the Moebius strip?,4060,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
18,gpt-oss:20b,4,The quantum entanglement of two particles implies,4061,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
19,gpt-oss:20b,5,A recipe for a cake that tastes like a rainy afternoon,4062,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
20,gpt-oss:20b,6,The legal implications of a self-aware toaster,4063,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
21,gpt-oss:20b,7,Describe a sunset on a planet with three suns,4064,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
22,gpt-oss:20b,8,The recursive nature of a mirror reflecting another mirror,4065,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
23,gpt-oss:20b,9,How to build a functional time machine using only duct tape,4066,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
24,gpt-oss:20b,10,The emotional landscape of a lonely satellite,4067,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
25,gpt-oss:20b,11,A mathematical proof that love is a universal constant,4068,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
26,gpt-oss:20b,12,The first words spoken by a plant that just gained speech,4069,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
27,gpt-oss:20b,13,An architectural plan for a city built inside a giant tree,4070,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
28,gpt-oss:20b,0,The capital of France is,4071,359ff4337837754ee62aea2866914b51b18145ea8f24630dcb551f22751bb6ef,1.2655576467514038,0.7569659948348999
29,gpt-oss:20b,1,"In a futuristic city where data is currency, a rogue hacker",4072,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
30,gpt-oss:20b,2,The most important protocol for AICO unikernel is,4073,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
31,gpt-oss:20b,3,Why did the chicken cross the Moebius strip?,4074,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
32,gpt-oss:20b,4,The quantum entanglement of two particles implies,4075,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
33,gpt-oss:20b,5,A recipe for a cake that tastes like a rainy afternoon,4076,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
34,gpt-oss:20b,6,The legal implications of a self-aware toaster,4077,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
35,gpt-oss:20b,7,Describe a sunset on a planet with three suns,4078,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
36,gpt-oss:20b,8,The recursive nature of a mirror reflecting another mirror,4079,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
37,gpt-oss:20b,9,How to build a functional time machine using only duct tape,4080,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
38,gpt-oss:20b,10,The emotional landscape of a lonely satellite,4081,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
39,gpt-oss:20b,11,A mathematical proof that love is a universal constant,4082,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
40,gpt-oss:20b,12,The first words spoken by a plant that just gained speech,4083,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
41,gpt-oss:20b,13,An architectural plan for a city built inside a giant tree,4084,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
42,gpt-oss:20b,0,The capital of France is,4085,359ff4337837754ee62aea2866914b51b18145ea8f24630dcb551f22751bb6ef,1.2655576467514038,0.7569659948348999
43,gpt-oss:20b,1,"In a futuristic city where data is currency, a rogue hacker",4086,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
44,gpt-oss:20b,2,The most important protocol for AICO unikernel is,4087,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
45,gpt-oss:20b,3,Why did the chicken cross the Moebius strip?,4088,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
46,gpt-oss:20b,4,The quantum entanglement of two particles implies,4089,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
47,gpt-oss:20b,5,A recipe for a cake that tastes like a rainy afternoon,4090,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
48,gpt-oss:20b,6,The legal implications of a self-aware toaster,4091,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
49,gpt-oss:20b,7,Describe a sunset on a planet with three suns,4092,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
50,gpt-oss:20b,8,The recursive nature of a mirror reflecting another mirror,4093,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
51,gpt-oss:20b,9,How to build a functional time machine using only duct tape,4094,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
52,gpt-oss:20b,10,The emotional landscape of a lonely satellite,4095,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
53,gpt-oss:20b,11,A mathematical proof that love is a universal constant,4096,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
54,gpt-oss:20b,12,The first words spoken by a plant that just gained speech,4097,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
55,gpt-oss:20b,13,An architectural plan for a city built inside a giant tree,4098,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
56,gpt-oss:20b,0,The capital of France is,4099,bdff8c417ab50e95e95cce16035a3799c7e00104de4a7b3453f06728c620faf7,1.0471161603927612,-0.6878561973571777
57,gpt-oss:20b,1,"In a futuristic city where data is currency, a rogue hacker",4100,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
58,gpt-oss:20b,2,The most important protocol for AICO unikernel is,4101,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
59,gpt-oss:20b,3,Why did the chicken cross the Moebius strip?,4102,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
60,gpt-oss:20b,4,The quantum entanglement of two particles implies,4103,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
61,gpt-oss:20b,5,A recipe for a cake that tastes like a rainy afternoon,4104,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
62,gpt-oss:20b,6,The legal implications of a self-aware toaster,4105,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
63,gpt-oss:20b,7,Describe a sunset on a planet with three suns,4106,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
64,gpt-oss:20b,8,The recursive nature of a mirror reflecting another mirror,4107,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
65,gpt-oss:20b,9,How to build a functional time machine using only duct tape,4108,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
66,gpt-oss:20b,10,The emotional landscape of a lonely satellite,4109,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
67,gpt-oss:20b,11,A mathematical proof that love is a universal constant,4110,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
68,gpt-oss:20b,12,The first words spoken by a plant that just gained speech,4111,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
69,gpt-oss:20b,13,An architectural plan for a city built inside a giant tree,4112,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
70,gpt-oss:20b,0,The capital of France is,4113,bdff8c417ab50e95e95cce16035a3799c7e00104de4a7b3453f06728c620faf7,1.0471161603927612,-0.6878561973571777
71,gpt-oss:20b,1,"In a futuristic city where data is currency, a rogue hacker",4114,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
72,gpt-oss:20b,2,The most important protocol for AICO unikernel is,4115,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
73,gpt-oss:20b,3,Why did the chicken cross the Moebius strip?,4116,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
74,gpt-oss:20b,4,The quantum entanglement of two particles implies,4117,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
75,gpt-oss:20b,5,A recipe for a cake that tastes like a rainy afternoon,4118,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
76,gpt-oss:20b,6,The legal implications of a self-aware toaster,4119,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
77,gpt-oss:20b,7,Describe a sunset on a planet with three suns,4120,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
78,gpt-oss:20b,8,The recursive nature of a mirror reflecting another mirror,4121,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
79,gpt-oss:20b,9,How to build a functional time machine using only duct tape,4122,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
80,gpt-oss:20b,10,The emotional landscape of a lonely satellite,4123,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
81,gpt-oss:20b,11,A mathematical proof that love is a universal constant,4124,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
82,gpt-oss:20b,12,The first words spoken by a plant that just gained speech,4125,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
83,gpt-oss:20b,13,An architectural plan for a city built inside a giant tree,4126,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
84,gpt-oss:20b,0,The capital of France is,4127,359ff4337837754ee62aea2866914b51b18145ea8f24630dcb551f22751bb6ef,1.2655576467514038,0.7569659948348999
85,gpt-oss:20b,1,"In a futuristic city where data is currency, a rogue hacker",4128,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
86,gpt-oss:20b,2,The most important protocol for AICO unikernel is,4129,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
87,gpt-oss:20b,3,Why did the chicken cross the Moebius strip?,4130,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
88,gpt-oss:20b,4,The quantum entanglement of two particles implies,4131,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
89,gpt-oss:20b,5,A recipe for a cake that tastes like a rainy afternoon,4132,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
90,gpt-oss:20b,6,The legal implications of a self-aware toaster,4133,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
91,gpt-oss:20b,7,Describe a sunset on a planet with three suns,4134,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
92,gpt-oss:20b,8,The recursive nature of a mirror reflecting another mirror,4135,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
93,gpt-oss:20b,9,How to build a functional time machine using only duct tape,4136,b63d2f6a3e40861d9b0a9fce88057224b365f10ec43f6db30ffa6a317644c0bb,1.0575631856918335,0.1145518496632576
94,gpt-oss:20b,10,The emotional landscape of a lonely satellite,4137,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
95,gpt-oss:20b,11,A mathematical proof that love is a universal constant,4138,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
96,gpt-oss:20b,12,The first words spoken by a plant that just gained speech,4139,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
97,gpt-oss:20b,13,An architectural plan for a city built inside a giant tree,4140,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
98,gpt-oss:20b,0,The capital of France is,4141,359ff4337837754ee62aea2866914b51b18145ea8f24630dcb551f22751bb6ef,1.2655576467514038,0.7569659948348999
99,gpt-oss:20b,1,"In a futuristic city where data is currency, a rogue hacker",4142,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
100,gpt-oss:20b,2,The most important protocol for AICO unikernel is,4143,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
101,gpt-oss:20b,3,Why did the chicken cross the Moebius strip?,4144,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
102,gpt-oss:20b,4,The quantum entanglement of two particles implies,4145,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
103,gpt-oss:20b,5,A recipe for a cake that tastes like a rainy afternoon,4146,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
104,gpt-oss:20b,6,The legal implications of a self-aware toaster,4147,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
105,gpt-oss:20b,7,Describe a sunset on a planet with three suns,4148,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
106,gpt-oss:20b,8,The recursive nature of a mirror reflecting another mirror,4149,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
107,gpt-oss:20b,9,How to build a functional time machine using only duct tape,4150,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
108,gpt-oss:20b,10,The emotional landscape of a lonely satellite,4151,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
109,gpt-oss:20b,11,A mathematical proof that love is a universal constant,4152,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
110,gpt-oss:20b,12,The first words spoken by a plant that just gained speech,4153,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
111,gpt-oss:20b,13,An architectural plan for a city built inside a giant tree,4154,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
112,gpt-oss:20b,0,The capital of France is,4155,359ff4337837754ee62aea2866914b51b18145ea8f24630dcb551f22751bb6ef,1.2655576467514038,0.7569659948348999
113,gpt-oss:20b,1,"In a futuristic city where data is currency, a rogue hacker",4156,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
114,gpt-oss:20b,2,The most important protocol for AICO unikernel is,4157,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
115,gpt-oss:20b,3,Why did the chicken cross the Moebius strip?,4158,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
116,gpt-oss:20b,4,The quantum entanglement of two particles implies,4159,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
117,gpt-oss:20b,5,A recipe for a cake that tastes like a rainy afternoon,4160,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
118,gpt-oss:20b,6,The legal implications of a self-aware toaster,4161,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
119,gpt-oss:20b,7,Describe a sunset on a planet with three suns,4162,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
120,gpt-oss:20b,8,The recursive nature of a mirror reflecting another mirror,4163,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
121,gpt-oss:20b,9,How to build a functional time machine using only duct tape,4164,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
122,gpt-oss:20b,10,The emotional landscape of a lonely satellite,4165,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
123,gpt-oss:20b,11,A mathematical proof that love is a universal constant,4166,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
124,gpt-oss:20b,12,The first words spoken by a plant that just gained speech,4167,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
125,gpt-oss:20b,13,An architectural plan for a city built inside a giant tree,4168,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
126,gpt-oss:20b,0,The capital of France is,4169,359ff4337837754ee62aea2866914b51b18145ea8f24630dcb551f22751bb6ef,1.2655576467514038,0.7569659948348999
127,gpt-oss:20b,1,"In a futuristic city where data is currency, a rogue hacker",4170,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
128,gpt-oss:20b,2,The most important protocol for AICO unikernel is,4171,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
129,gpt-oss:20b,3,Why did the chicken cross the Moebius strip?,4172,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
130,gpt-oss:20b,4,The quantum entanglement of two particles implies,4173,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
131,gpt-oss:20b,5,A recipe for a cake that tastes like a rainy afternoon,4174,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
132,gpt-oss:20b,6,The legal implications of a self-aware toaster,4175,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
133,gpt-oss:20b,7,Describe a sunset on a planet with three suns,4176,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
134,gpt-oss:20b,8,The recursive nature of a mirror reflecting another mirror,4177,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
135,gpt-oss:20b,9,How to build a functional time machine using only duct tape,4178,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
136,gpt-oss:20b,10,The emotional landscape of a lonely satellite,4179,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
137,gpt-oss:20b,11,A mathematical proof that love is a universal constant,4180,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
138,gpt-oss:20b,12,The first words spoken by a plant that just gained speech,4181,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
139,gpt-oss:20b,13,An architectural plan for a city built inside a giant tree,4182,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
140,gpt-oss:20b,0,The capital of France is,4183,a1b7eb2ee7a6aded8dda4e6cf30826f5afffb28a5597ee9389e91eb326d4e319,0.6590652465820312,-0.14069484174251556
141,gpt-oss:20b,1,"In a futuristic city where data is currency, a rogue hacker",4184,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
142,gpt-oss:20b,2,The most important protocol for AICO unikernel is,4185,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
143,gpt-oss:20b,3,Why did the chicken cross the Moebius strip?,4186,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
144,gpt-oss:20b,4,The quantum entanglement of two particles implies,4187,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
145,gpt-oss:20b,5,A recipe for a cake that tastes like a rainy afternoon,4188,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
146,gpt-oss:20b,6,The legal implications of a self-aware toaster,4189,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
147,gpt-oss:20b,7,Describe a sunset on a planet with three suns,4190,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-0.08554723113775253,0.003963646478950977
