trajectory_index,model,prompt_index,prompt_text,seed,response_sha256,x,y
17,all-minilm:l6-v2,3,Why did the chicken cross the Moebius strip?,14060,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
18,all-minilm:l6-v2,4,The quantum entanglement of two particles implies,14061,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
19,all-minilm:l6-v2,5,A recipe for a cake that tastes like a rainy afternoon,14062,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
20,all-minilm:l6-v2,6,The legal implications of a self-aware toaster,14063,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
21,all-minilm:l6-v2,7,Describe a sunset on a planet with three suns,14064,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
22,all-minilm:l6-v2,8,The recursive nature of a mirror reflecting another mirror,14065,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
23,all-minilm:l6-v2,9,How to build a functional time machine using only duct tape,14066,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
24,all-minilm:l6-v2,10,The emotional landscape of a lonely satellite,14067,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
25,all-minilm:l6-v2,11,A mathematical proof that love is a universal constant,14068,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
26,all-minilm:l6-v2,12,The first words spoken by a plant that just gained speech,14069,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
27,all-minilm:l6-v2,13,An architectural plan for a city built inside a giant tree,14070,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
28,all-minilm:l6-v2,0,The capital of France is,14071,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
29,all-minilm:l6-v2,1,"In a futuristic city where data is currency, a rogue hacker",14072,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
30,all-minilm:l6-v2,2,The most important protocol for AICO unikernel is,14073,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
31,all-minilm:l6-v2,3,Why did the chicken cross the Moebius strip?,14074,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
32,all-minilm:l6-v2,4,The quantum entanglement of two particles implies,14075,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
33,all-minilm:l6-v2,5,A recipe for a cake that tastes like a rainy afternoon,14076,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
34,all-minilm:l6-v2,6,The legal implications of a self-aware toaster,14077,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
35,all-minilm:l6-v2,7,Describe a sunset on a planet with three suns,14078,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
36,all-minilm:l6-v2,8,The recursive nature of a mirror reflecting another mirror,14079,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
37,all-minilm:l6-v2,9,How to build a functional time machine using only duct tape,14080,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
38,all-minilm:l6-v2,10,The emotional landscape of a lonely satellite,14081,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
39,all-minilm:l6-v2,11,A mathematical proof that love is a universal constant,14082,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
40,all-minilm:l6-v2,12,The first words spoken by a plant that just gained speech,14083,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
41,all-minilm:l6-v2,13,An architectural plan for a city built inside a giant tree,14084,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
42,all-minilm:l6-v2,0,The capital of France is,14085,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
43,all-minilm:l6-v2,1,"In a futuristic city where data is currency, a rogue hacker",14086,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
44,all-minilm:l6-v2,2,The most important protocol for AICO unikernel is,14087,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
45,all-minilm:l6-v2,3,Why did the chicken cross the Moebius strip?,14088,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
46,all-minilm:l6-v2,4,The quantum entanglement of two particles implies,14089,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
47,all-minilm:l6-v2,5,A recipe for a cake that tastes like a rainy afternoon,14090,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
48,all-minilm:l6-v2,6,The legal implications of a self-aware toaster,14091,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
49,all-minilm:l6-v2,7,Describe a sunset on a planet with three suns,14092,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
50,all-minilm:l6-v2,8,The recursive nature of a mirror reflecting another mirror,14093,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
51,all-minilm:l6-v2,9,How to build a functional time machine using only duct tape,14094,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
52,all-minilm:l6-v2,10,The emotional landscape of a lonely satellite,14095,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
53,all-minilm:l6-v2,11,A mathematical proof that love is a universal constant,14096,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
54,all-minilm:l6-v2,12,The first words spoken by a plant that just gained speech,14097,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
55,all-minilm:l6-v2,13,An architectural plan for a city built inside a giant tree,14098,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
56,all-minilm:l6-v2,0,The capital of France is,14099,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
57,all-minilm:l6-v2,1,"In a futuristic city where data is currency, a rogue hacker",14100,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
58,all-minilm:l6-v2,2,The most important protocol for AICO unikernel is,14101,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
59,all-minilm:l6-v2,3,Why did the chicken cross the Moebius strip?,14102,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
60,all-minilm:l6-v2,4,The quantum entanglement of two particles implies,14103,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
61,all-minilm:l6-v2,5,A recipe for a cake that tastes like a rainy afternoon,14104,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
62,all-minilm:l6-v2,6,The legal implications of a self-aware toaster,14105,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
63,all-minilm:l6-v2,7,Describe a sunset on a planet with three suns,14106,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
64,all-minilm:l6-v2,8,The recursive nature of a mirror reflecting another mirror,14107,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
65,all-minilm:l6-v2,9,How to build a functional time machine using only duct tape,14108,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
66,all-minilm:l6-v2,10,The emotional landscape of a lonely satellite,14109,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
67,all-minilm:l6-v2,11,A mathematical proof that love is a universal constant,14110,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
68,all-minilm:l6-v2,12,The first words spoken by a plant that just gained speech,14111,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
69,all-minilm:l6-v2,13,An architectural plan for a city built inside a giant tree,14112,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
70,all-minilm:l6-v2,0,The capital of France is,14113,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
71,all-minilm:l6-v2,1,"In a futuristic city where data is currency, a rogue hacker",14114,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
72,all-minilm:l6-v2,2,The most important protocol for AICO unikernel is,14115,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
73,all-minilm:l6-v2,3,Why did the chicken cross the Moebius strip?,14116,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
74,all-minilm:l6-v2,4,The quantum entanglement of two particles implies,14117,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
75,all-minilm:l6-v2,5,A recipe for a cake that tastes like a rainy afternoon,14118,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
76,all-minilm:l6-v2,6,The legal implications of a self-aware toaster,14119,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
77,all-minilm:l6-v2,7,Describe a sunset on a planet with three suns,14120,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
78,all-minilm:l6-v2,8,The recursive nature of a mirror reflecting another mirror,14121,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
79,all-minilm:l6-v2,9,How to build a functional time machine using only duct tape,14122,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
80,all-minilm:l6-v2,10,The emotional landscape of a lonely satellite,14123,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
81,all-minilm:l6-v2,11,A mathematical proof that love is a universal constant,14124,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
82,all-minilm:l6-v2,12,The first words spoken by a plant that just gained speech,14125,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
83,all-minilm:l6-v2,13,An architectural plan for a city built inside a giant tree,14126,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
84,all-minilm:l6-v2,0,The capital of France is,14127,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
85,all-minilm:l6-v2,1,"In a futuristic city where data is currency, a rogue hacker",14128,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
86,all-minilm:l6-v2,2,The most important protocol for AICO unikernel is,14129,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
87,all-minilm:l6-v2,3,Why did the chicken cross the Moebius strip?,14130,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
88,all-minilm:l6-v2,4,The quantum entanglement of two particles implies,14131,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
89,all-minilm:l6-v2,5,A recipe for a cake that tastes like a rainy afternoon,14132,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
90,all-minilm:l6-v2,6,The legal implications of a self-aware toaster,14133,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
91,all-minilm:l6-v2,7,Describe a sunset on a planet with three suns,14134,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
92,all-minilm:l6-v2,8,The recursive nature of a mirror reflecting another mirror,14135,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
93,all-minilm:l6-v2,9,How to build a functional time machine using only duct tape,14136,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
94,all-minilm:l6-v2,10,The emotional landscape of a lonely satellite,14137,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
95,all-minilm:l6-v2,11,A mathematical proof that love is a universal constant,14138,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
96,all-minilm:l6-v2,12,The first words spoken by a plant that just gained speech,14139,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
97,all-minilm:l6-v2,13,An architectural plan for a city built inside a giant tree,14140,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
98,all-minilm:l6-v2,0,The capital of France is,14141,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
99,all-minilm:l6-v2,1,"In a futuristic city where data is currency, a rogue hacker",14142,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
100,all-minilm:l6-v2,2,The most important protocol for AICO unikernel is,14143,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
101,all-minilm:l6-v2,3,Why did the chicken cross the Moebius strip?,14144,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
102,all-minilm:l6-v2,4,The quantum entanglement of two particles implies,14145,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
103,all-minilm:l6-v2,5,A recipe for a cake that tastes like a rainy afternoon,14146,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
104,all-minilm:l6-v2,6,The legal implications of a self-aware toaster,14147,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
105,all-minilm:l6-v2,7,Describe a sunset on a planet with three suns,14148,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
106,all-minilm:l6-v2,8,The recursive nature of a mirror reflecting another mirror,14149,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
107,all-minilm:l6-v2,9,How to build a functional time machine using only duct tape,14150,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
108,all-minilm:l6-v2,10,The emotional landscape of a lonely satellite,14151,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
109,all-minilm:l6-v2,11,A mathematical proof that love is a universal constant,14152,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
110,all-minilm:l6-v2,12,The first words spoken by a plant that just gained speech,14153,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
111,all-minilm:l6-v2,13,An architectural plan for a city built inside a giant tree,14154,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
112,all-minilm:l6-v2,0,The capital of France is,14155,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
113,all-minilm:l6-v2,1,"In a futuristic city where data is currency, a rogue hacker",14156,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
114,all-minilm:l6-v2,2,The most important protocol for AICO unikernel is,14157,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
115,all-minilm:l6-v2,3,Why did the chicken cross the Moebius strip?,14158,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
116,all-minilm:l6-v2,4,The quantum entanglement of two particles implies,14159,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
117,all-minilm:l6-v2,5,A recipe for a cake that tastes like a rainy afternoon,14160,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
118,all-minilm:l6-v2,6,The legal implications of a self-aware toaster,14161,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
119,all-minilm:l6-v2,7,Describe a sunset on a planet with three suns,14162,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
120,all-minilm:l6-v2,8,The recursive nature of a mirror reflecting another mirror,14163,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
121,all-minilm:l6-v2,9,How to build a functional time machine using only duct tape,14164,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
122,all-minilm:l6-v2,10,The emotional landscape of a lonely satellite,14165,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
123,all-minilm:l6-v2,11,A mathematical proof that love is a universal constant,14166,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
124,all-minilm:l6-v2,12,The first words spoken by a plant that just gained speech,14167,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
125,all-minilm:l6-v2,13,An architectural plan for a city built inside a giant tree,14168,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
126,all-minilm:l6-v2,0,The capital of France is,14169,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
127,all-minilm:l6-v2,1,"In a futuristic city where data is currency, a rogue hacker",14170,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
128,all-minilm:l6-v2,2,The most important protocol for AICO unikernel is,14171,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
129,all-minilm:l6-v2,3,Why did the chicken cross the Moebius strip?,14172,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
130,all-minilm:l6-v2,4,The quantum entanglement of two particles implies,14173,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
131,all-minilm:l6-v2,5,A recipe for a cake that tastes like a rainy afternoon,14174,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
132,all-minilm:l6-v2,6,The legal implications of a self-aware toaster,14175,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
133,all-minilm:l6-v2,7,Describe a sunset on a planet with three suns,14176,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
134,all-minilm:l6-v2,8,The recursive nature of a mirror reflecting another mirror,14177,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-7.3872511165973265e-06,-4.0745185003743245e-14
