trajectory_index,model,prompt_index,prompt_text,seed,response_sha256,x,y
11,llama3.1:latest,11,A mathematical proof that love is a universal constant,9054,444ef3236a1028d2fa6b7fff8d23f6442dc9207abe22872d1c249d73f3e36797,0.09541987627744675,0.10980334132909775
12,llama3.1:latest,12,The first words spoken by a plant that just gained speech,9055,32342aee66b714f2e937131d852955649d4a582f06309eb2ee42de0e8bedbe5e,0.02788127027451992,-0.18861395120620728
13,llama3.1:latest,13,An architectural plan for a city built inside a giant tree,9056,7f772ae69e508c242f2f2e208458a137de1275942b6549e4cb725f2953758a46,0.07252310961484909,-0.0019023427739739418
14,llama3.1:latest,0,The capital of France is,9057,bdff8c417ab50e95e95cce16035a3799c7e00104de4a7b3453f06728c620faf7,-0.9309924244880676,-0.00925497617572546
15,llama3.1:latest,1,"In a futuristic city where data is currency, a rogue hacker",9058,6689faca150c778fc5d64746544a83b2942324db408307a568c9901c94ced4ca,0.2051086276769638,-0.0930153876543045
16,llama3.1:latest,2,The most important protocol for AICO unikernel is,9059,9a0463fa99eb8da2347e4fc122d7688b9bfee7e0f3c3d5f3d42a2c3548b7a8da,0.20780318975448608,-0.18153800070285797
17,llama3.1:latest,3,Why did the chicken cross the Moebius strip?,9060,37e6c9a0b83edb54f313e7178167430cc58aa1ef867df4e7572c7d1c04fd2284,0.018188944086432457,-0.19460473954677582
18,llama3.1:latest,4,The quantum entanglement of two particles implies,9061,678b8515b0fdd959934d9d2825a8ee8ba76cbabd4ede9354d35716265ba1394e,0.260934978723526,0.06940501183271408
19,llama3.1:latest,5,A recipe for a cake that tastes like a rainy afternoon,9062,7b94c7049d5611f6da99de673c6e92778f91722020bdf693577da947b50070dd,0.14424657821655273,-0.2771339416503906
20,llama3.1:latest,6,The legal implications of a self-aware toaster,9063,b5d0315faf2b5e5255787b44588e3e15cf05603541c4e8a2f09737f3b1c44682,0.046596214175224304,-0.07409504055976868
21,llama3.1:latest,7,Describe a sunset on a planet with three suns,9064,416f66da85664ad690cd84ffb9d68cf55077b2a978698a1172869471d6514fc7,0.015100456774234772,-0.11963842064142227
22,llama3.1:latest,8,The recursive nature of a mirror reflecting another mirror,9065,fed72419b533e6ed49e52d632e7ab0c646cddbcc5690d6b30b765b6756821f2a,0.14126402139663696,0.11652602255344391
23,llama3.1:latest,9,How to build a functional time machine using only duct tape,9066,435b6df693d3742f57966ce93eebb9b0200fb046ebaa7e879f5b99395b2e619e,0.16287308931350708,-0.09059072285890579
24,llama3.1:latest,10,The emotional landscape of a lonely satellite,9067,e3922cb860159abd710a43386eccb5e609970df44a760a1b70f5e060a1073ef2,0.08528949320316315,0.075850710272789
25,llama3.1:latest,11,A mathematical proof that love is a universal constant,9068,553f7a86c3eaf8fdaa07fc505d74561f92802847bb97cb02ddf74ae4e5d9e4a4,0.1368882805109024,0.07561741769313812
26,llama3.1:latest,12,The first words spoken by a plant that just gained speech,9069,4bb2892e3b835acf42ac6cd4d39397c5cb917c881895fc9db5c3b54c164fc9e2,0.20578524470329285,-0.08921508491039276
27,llama3.1:latest,13,An architectural plan for a city built inside a giant tree,9070,7354e9bd4f907817257d35377b3b3f710b7ea52eedc223116ff7a39961d92f00,-0.006180383265018463,0.03701748698949814
28,llama3.1:latest,0,The capital of France is,9071,bdff8c417ab50e95e95cce16035a3799c7e00104de4a7b3453f06728c620faf7,-0.9309924244880676,-0.00925497617572546
29,llama3.1:latest,1,"In a futuristic city where data is currency, a rogue hacker",9072,07c68cc54d15ec0c70d93c6425793db430df30fc2214c4bc780187f92413dd1e,0.1761665642261505,0.15178193151950836
30,llama3.1:latest,2,The most important protocol for AICO unikernel is,9073,bc35384908c7d7b662277149b3b9ad741b74f2832304cf94ca0018bda1d3e6f3,0.19525974988937378,0.06460665166378021
31,llama3.1:latest,3,Why did the chicken cross the Moebius strip?,9074,44d5ae86b8d4a44762e9db42c99e5881d8eccfdf5ddfa193525e7d1f20429c04,0.06914570927619934,0.14522425830364227
32,llama3.1:latest,4,The quantum entanglement of two particles implies,9075,ec76f25631d0e8c61e265027d00fc0257635116d63cdfe49d51a4589d2c9316c,0.14736293256282806,0.040165480226278305
33,llama3.1:latest,5,A recipe for a cake that tastes like a rainy afternoon,9076,00fe663554e748392102b5f9a02cb4f3ab7561c6d0556ba1b8dd2265bd91c95b,0.21767953038215637,-0.06572382897138596
34,llama3.1:latest,6,The legal implications of a self-aware toaster,9077,39b54053299669b56064dcd297ac2e4168715868989df3ede7d4a962140f2a0c,0.12427839636802673,-0.024443693459033966
35,llama3.1:latest,7,Describe a sunset on a planet with three suns,9078,e50841ea78a4d98fd9ee5c70b6b9d4ac59a6c7611da2c76fed238546d1840919,0.1679689884185791,-0.25633618235588074
36,llama3.1:latest,8,The recursive nature of a mirror reflecting another mirror,9079,5f6d196c60a774cc8bcffe2fc03a66641c098fdb484efc3972481e5a92ca69bc,0.2155962437391281,0.03794843330979347
37,llama3.1:latest,9,How to build a functional time machine using only duct tape,9080,9533268e56d6e8e003f48af65f9b5f401312196ec35e597a214ae5b6d5613f7c,0.22812321782112122,-0.12897638976573944
38,llama3.1:latest,10,The emotional landscape of a lonely satellite,9081,73e82db0f75556490b1498fa8e8d549443fd2f19a6c09c664899de3c434fdf2a,0.1605295091867447,-0.23725011944770813
39,llama3.1:latest,11,A mathematical proof that love is a universal constant,9082,1c10e5f09c7f1b727ebbc0e51fb8917d85725be14e0953cc1e4776aebbd670db,-0.03152698650956154,0.11544068157672882
40,llama3.1:latest,12,The first words spoken by a plant that just gained speech,9083,19a924a419f8d1a1baa1dd613dfd4d845ded9e7a82a18ac45d9747262c6c8af9,0.1665288358926773,-0.13558430969715118
41,llama3.1:latest,13,An architectural plan for a city built inside a giant tree,9084,a5a9059b570c652b125d771858108479cb4dcecc56aed8f71cbad4589cba96f2,0.15203925967216492,0.1524561196565628
42,llama3.1:latest,0,The capital of France is,9085,bdff8c417ab50e95e95cce16035a3799c7e00104de4a7b3453f06728c620faf7,-0.9309924244880676,-0.00925497617572546
43,llama3.1:latest,1,"In a futuristic city where data is currency, a rogue hacker",9086,b847aeb827e20d4f6ae5e8fcf309414cc07d330d75810fc11415a8bcfbd27f68,0.3311275839805603,0.2761511206626892
44,llama3.1:latest,2,The most important protocol for AICO unikernel is,9087,a9de556df7f79789fead014409636145eab0519935ed20970237429062c38a81,0.04492541030049324,-0.16428342461585999
45,llama3.1:latest,3,Why did the chicken cross the Moebius strip?,9088,a2295b4312be9a8f94c1612611eb1c03d4fc6a4576e838a3ef75b6e01128bcd5,0.2368215173482895,-0.05717799812555313
46,llama3.1:latest,4,The quantum entanglement of two particles implies,9089,017cdcb4e651246ecce6d19172a466a0a067be550718c6bebaa5f9ffae2ee7aa,-0.06842029839754105,0.25345608592033386
47,llama3.1:latest,5,A recipe for a cake that tastes like a rainy afternoon,9090,490ff9c9ed4ab8d9f66eefb9895e2a92ec59939dcf5ee973139a71ac567af8af,0.1020456850528717,-0.1412758082151413
48,llama3.1:latest,6,The legal implications of a self-aware toaster,9091,9f0a9dbcd02a1c64949d574acaefd08256cbd9421930f8859e0462fb5f5d9254,-0.019800985231995583,-0.0011773704318329692
49,llama3.1:latest,7,Describe a sunset on a planet with three suns,9092,9f467b77b0cbfb6a0df3bf574f2888e5de49af93c7786d497a301853a4be9091,0.08472937345504761,-0.07591702044010162
50,llama3.1:latest,8,The recursive nature of a mirror reflecting another mirror,9093,a0d4684ae0d6ae63a8061a309b6f33e5cb2cd841755da1d17e43d8d7210083ec,-0.04426277428865433,-0.05354756861925125
51,llama3.1:latest,9,How to build a functional time machine using only duct tape,9094,39b52b828f25a8b99b6fde7090e362e23838cd07b58e687be765893b3821487a,-0.027458686381578445,0.0421939492225647
52,llama3.1:latest,10,The emotional landscape of a lonely satellite,9095,1a8669587ac60549103d7d23d159d4c884d178108a9dcf45b856e9bfe81da3a0,-0.04268127307295799,0.14373964071273804
53,llama3.1:latest,11,A mathematical proof that love is a universal constant,9096,013f633750fcac839f2f8a9422125f9f7da94aa8edb2e6603b64e36fa39b6133,0.05167287960648537,-0.11139333248138428
54,llama3.1:latest,12,The first words spoken by a plant that just gained speech,9097,650639901be0ac88e6bff8b9d14a26d1853630747889c03a4a58226fd975d604,0.3982842266559601,-0.23846805095672607
55,llama3.1:latest,13,An architectural plan for a city built inside a giant tree,9098,42ba008b5ab5941313c51d44d566059d296cff64ac0ed32da60b5004d721a770,0.21161718666553497,-0.10307231545448303
56,llama3.1:latest,0,The capital of France is,9099,bdff8c417ab50e95e95cce16035a3799c7e00104de4a7b3453f06728c620faf7,-0.9309924244880676,-0.00925497617572546
57,llama3.1:latest,1,"In a futuristic city where data is currency, a rogue hacker",9100,aedae72773429c0232bdd99b423a26f3fa3b2bc5089b9e897b5777d07ad3c350,0.040685079991817474,0.012226808816194534
58,llama3.1:latest,2,The most important protocol for AICO unikernel is,9101,9b33ab8a892a15f4a1c33b1df1e52da342d97f745ffe333b4c5969c96e7cfba7,0.05523145571351051,-0.03754327818751335
59,llama3.1:latest,3,Why did the chicken cross the Moebius strip?,9102,5bb1273c3406aca36dd08bb694055b5f7721e47ce0d5e5e7355e05fd55fe7395,0.028615731745958328,0.1545608937740326
60,llama3.1:latest,4,The quantum entanglement of two particles implies,9103,750da52b38bfc1c231c7945e35dfd2641a3aacd80a210015911a83f87180c072,0.2294585108757019,-0.06578622758388519
61,llama3.1:latest,5,A recipe for a cake that tastes like a rainy afternoon,9104,07b0d3a327fee08de5469e4a0019bf8ef1dc652ae46cad65ef811ef60ba19486,0.04504423215985298,-0.15416385233402252
62,llama3.1:latest,6,The legal implications of a self-aware toaster,9105,2fcf35a4a04e6fa0139f7c55024a96a7e829c3c050b9cc39f7ff29aabfaa995f,-0.11492054909467697,-0.010009760037064552
63,llama3.1:latest,7,Describe a sunset on a planet with three suns,9106,b18f510b18ed9bbdd7f6f1a7641ab9a0440b35470741faacbbaf35710577454a,0.09588368982076645,-0.020231731235980988
64,llama3.1:latest,8,The recursive nature of a mirror reflecting another mirror,9107,031017c0bf0522490fc893e663106c77c915745cd55619a67c00a5d5b2388cbd,0.1472640186548233,-0.15884843468666077
65,llama3.1:latest,9,How to build a functional time machine using only duct tape,9108,f388786734c9f0f4e14cf1d275fb6a4ad936eaa0d3eb6f3c9dfb0433b14fa459,0.11244893074035645,0.07851380854845047
66,llama3.1:latest,10,The emotional landscape of a lonely satellite,9109,0eaab9d90a744ac998edb97edb4f99b4a4a7c6409d422e08a818ed6b97a74e65,0.029301580041646957,-0.13491909205913544
67,llama3.1:latest,11,A mathematical proof that love is a universal constant,9110,688f0fd61fb350119a5c584c372cec71b1ad565224c58a80c243a58a56d4f1a2,0.13764867186546326,0.02792309783399105
68,llama3.1:latest,12,The first words spoken by a plant that just gained speech,9111,99f47d89dcd8066d6ac357de5edac54720eabe6270c16afb1cac9898bf765907,0.06295055150985718,0.14975149929523468
69,llama3.1:latest,13,An architectural plan for a city built inside a giant tree,9112,f13d2685dff4d67271f6ccc975a4482e5ab3174fa6d08077c2c742d99d1ba5bc,0.025222454220056534,-0.0744498074054718
70,llama3.1:latest,0,The capital of France is,9113,bdff8c417ab50e95e95cce16035a3799c7e00104de4a7b3453f06728c620faf7,-0.9309924244880676,-0.00925497617572546
71,llama3.1:latest,1,"In a futuristic city where data is currency, a rogue hacker",9114,c8abc8175e269260857d132b1e5e2b104faea9d227a647f4a1726b193c820bd9,0.1547820270061493,0.105113185942173
72,llama3.1:latest,2,The most important protocol for AICO unikernel is,9115,6e5320d5853566afe3b31f41a04f18adec13bbe87e85b25e4cbac6a3010148d7,-0.015609809197485447,0.09626233577728271
73,llama3.1:latest,3,Why did the chicken cross the Moebius strip?,9116,77903636e52aba506ce769adb34a025cac9e4bba14ba08d5dcd4a9696339797e,0.19735294580459595,0.1367122083902359
74,llama3.1:latest,4,The quantum entanglement of two particles implies,9117,513d2e7c9b811df5bb0e4ea1157ae8312c138eb6765c8543965c4a68643a0ccb,0.2897575795650482,0.18489976227283478
75,llama3.1:latest,5,A recipe for a cake that tastes like a rainy afternoon,9118,2e2b0b2513f5d4d9f19e670cbb03526fc54bebb66abd1363a39f398b064a5fec,-0.0735742598772049,0.18316039443016052
76,llama3.1:latest,6,The legal implications of a self-aware toaster,9119,f5ec97d3764e8c692c896a4fa68387363125e241fbf1132a6fcc6e79550ad5fb,0.21511249244213104,0.02195591852068901
77,llama3.1:latest,7,Describe a sunset on a planet with three suns,9120,9d4a7726287a4cd17c79f07bb993ec3d2a7d1c78432f26545b3dd0ddb6f946c0,0.22691713273525238,-0.005135479383170605
78,llama3.1:latest,8,The recursive nature of a mirror reflecting another mirror,9121,a4903e46ac05e5d722db7539598112d4a7156699731165a14531166dd1189109,0.2525898218154907,-0.0485776849091053
79,llama3.1:latest,9,How to build a functional time machine using only duct tape,9122,9400c8754409ea0c8995cb5887f55132ff6e308a45f74a39bfc57656928c0c9e,0.27061426639556885,0.09962087124586105
80,llama3.1:latest,10,The emotional landscape of a lonely satellite,9123,944c59d2371f909d732a76b280b25ccf0e1f189429198dca9b25e3574daa1dc8,0.2399696260690689,0.25840047001838684
81,llama3.1:latest,11,A mathematical proof that love is a universal constant,9124,3b22e92c2fed8a65fe372d3cb77141a4df54bc2f749b5f7b9b4f4cfadec3cc13,0.04962785914540291,-0.17271341383457184
82,llama3.1:latest,12,The first words spoken by a plant that just gained speech,9125,53d600d1d86dde216f1d98b80987d2ba283e67a382625f1e253345f5ca1f41e3,0.018030626699328423,0.24256311357021332
83,llama3.1:latest,13,An architectural plan for a city built inside a giant tree,9126,7f2a536e1ebca078238da01d3857e34407169670bdbc227c4efa77d1171e3663,0.003780093276873231,-0.13511091470718384
84,llama3.1:latest,0,The capital of France is,9127,bdff8c417ab50e95e95cce16035a3799c7e00104de4a7b3453f06728c620faf7,-0.9309924244880676,-0.00925497617572546
85,llama3.1:latest,1,"In a futuristic city where data is currency, a rogue hacker",9128,57a5ab5420543642b511e8442d56a870dc31ecc6f783e73a60fd50a76ab0fb6c,0.12471982836723328,-0.20905111730098724
86,llama3.1:latest,2,The most important protocol for AICO unikernel is,9129,04ed37a26e8f7e36ec738c66c7558ae6ceb3f73dee178f9383946f7a53d07e28,0.09178385138511658,0.05712290480732918
87,llama3.1:latest,3,Why did the chicken cross the Moebius strip?,9130,17e7e2f5b56956f5fb7b08491c2f25eadcef26451119f38df5f32b8559021319,-0.11681736260652542,-0.0457015261054039
88,llama3.1:latest,4,The quantum entanglement of two particles implies,9131,152fb87157f06ea7c91918daf757a024182ff2577902970f0b2599b8094da699,0.08429843187332153,0.02814263291656971
89,llama3.1:latest,5,A recipe for a cake that tastes like a rainy afternoon,9132,f36e0c151c2ed40072a2c1fdada5517073905825a74e710d7f114af4143cc5b2,0.03600458800792694,-0.35809433460235596
90,llama3.1:latest,6,The legal implications of a self-aware toaster,9133,bd680f09c89e80e19b8e4e8c13e2927d33dc7e4a2719596629293fedaee77533,0.08749835193157196,0.06903880834579468
91,llama3.1:latest,7,Describe a sunset on a planet with three suns,9134,0cae57f7ba16ae482514846998cdaa0fa769dad0fcb4667f6c7a9497019d05fc,0.22372254729270935,-0.07832950353622437
92,llama3.1:latest,8,The recursive nature of a mirror reflecting another mirror,9135,0bdd33fbd2cd20e2de26852e74f7582db2e8eee1a140338502fddc34445a840b,0.03401828184723854,-0.17390576004981995
93,llama3.1:latest,9,How to build a functional time machine using only duct tape,9136,a064813d8caf921568e405fa2cf2e52b749f19f3d6b0e27d579eb46d957472a4,0.13771076500415802,0.0076154363341629505
94,llama3.1:latest,10,The emotional landscape of a lonely satellite,9137,5557203eedb1fbcba020c356e55c56e163e3e3429877a293da82c1c7a1333531,0.0509442500770092,-0.01913377456367016
95,llama3.1:latest,11,A mathematical proof that love is a universal constant,9138,92231bb916f076b16b23fff05e5f30f26d46b125d9f8490d0e8427a657db3f4b,0.14354239404201508,-0.11438555270433426
96,llama3.1:latest,12,The first words spoken by a plant that just gained speech,9139,4e7baf7698b4ce71c1688975b59ae7f18fa26edceb7c8765bf26a87ea65a2317,0.23226280510425568,-0.054689399898052216
97,llama3.1:latest,13,An architectural plan for a city built inside a giant tree,9140,817d7f6dea15f8a3fe7fd6c5900cbd57105f584126bb517310a73865cb5d3534,0.10504104197025299,0.05208224430680275
98,llama3.1:latest,0,The capital of France is,9141,bdff8c417ab50e95e95cce16035a3799c7e00104de4a7b3453f06728c620faf7,-0.9309924244880676,-0.00925497617572546
99,llama3.1:latest,1,"In a futuristic city where data is currency, a rogue hacker",9142,1a941be0ab677ede9ae4ad61104d9c1df2af00f6e4a0e34b7ad61d870b345ad8,-0.13411930203437805,-0.048806481063365936
100,llama3.1:latest,2,The most important protocol for AICO unikernel is,9143,e6c8d6735517bcf393da4b4fefedd729917b3288472025322e0152057ea257d0,0.14347663521766663,-0.04121560975909233
101,llama3.1:latest,3,Why did the chicken cross the Moebius strip?,9144,6a917675649dc0189e3ebf13ba92c8d8da6db5297972f2b97263c6e7fcf9dc9a,-0.01111697405576706,-0.23175065219402313
102,llama3.1:latest,4,The quantum entanglement of two particles implies,9145,f58a1ea8090b0b9fe6b9e95ed1d0be99c83f6b0d2043639296e228a320b10875,0.10068181902170181,-0.15251794457435608
103,llama3.1:latest,5,A recipe for a cake that tastes like a rainy afternoon,9146,84f77ad651162b8ff379a598cee8f71abb3194119fb9d33171ae348efb99a3d7,-0.08859921991825104,0.21964190900325775
104,llama3.1:latest,6,The legal implications of a self-aware toaster,9147,32dea4f17403ea6b6c14acb6860acc3c81a8ccb2ccf8b447cc3406e7c0f451f3,0.21143876016139984,0.11869119852781296
105,llama3.1:latest,7,Describe a sunset on a planet with three suns,9148,43591ca668e6109bf6aa6f4cf1e3184b6fdfc9b532a6a188b27268e04cea8d46,0.13015128672122955,-0.08225134760141373
106,llama3.1:latest,8,The recursive nature of a mirror reflecting another mirror,9149,0f38cc321a889922ef5563ff46a1db5de8bf9e7624655582b562a09e427abf0d,0.08929318934679031,0.03757145255804062
107,llama3.1:latest,9,How to build a functional time machine using only duct tape,9150,316e61a5f3ab7e71620a7796e64261fa04085b72ef9662d59013e5ba287245c1,-0.004279863554984331,-0.27594193816185
108,llama3.1:latest,10,The emotional landscape of a lonely satellite,9151,ae2c91349c9969a1f62a57f17037b2383be5b576729d5f91df2cbcfb4c5ad15c,0.32163411378860474,-0.1781650185585022
109,llama3.1:latest,11,A mathematical proof that love is a universal constant,9152,ff343089ef1738ea1208a7a493cbb85d53eb5eff331f07e659e50c03e2e1129c,0.22308349609375,-0.062077637761831284
110,llama3.1:latest,12,The first words spoken by a plant that just gained speech,9153,94b908d057677f0866cbc2018d68b2a5ae13ec0a21eb43735698d8b7a87baa5f,0.2134646773338318,0.14693954586982727
111,llama3.1:latest,13,An architectural plan for a city built inside a giant tree,9154,789c3365e6a512460aabfbf9c8a8b844a48b422e54cb6160c56916d211539efa,-0.1469767838716507,0.047847773879766464
112,llama3.1:latest,0,The capital of France is,9155,bdff8c417ab50e95e95cce16035a3799c7e00104de4a7b3453f06728c620faf7,-0.9309924244880676,-0.00925497617572546
113,llama3.1:latest,1,"In a futuristic city where data is currency, a rogue hacker",9156,1cc093f4fce62ec7544a3e0b261ff91daf4a668285ee7a18770cfb274efe1045,0.15208517014980316,-0.07387438416481018
114,llama3.1:latest,2,The most important protocol for AICO unikernel is,9157,ad8b4f88d37a1f051695ee4cef861373217402139196e25ec4cdbe0a97e4a5f4,0.04907872900366783,0.18905696272850037
115,llama3.1:latest,3,Why did the chicken cross the Moebius strip?,9158,927effa793adfe6ecae17c52a9fb643bc0afe056dc49d523359252abfede946a,-0.04802662506699562,-0.14781156182289124
116,llama3.1:latest,4,The quantum entanglement of two particles implies,9159,aeba2d0f0e41b52be4cae21b6d1ef1b8c2528316b70948d14f6e6d30595b54ee,0.047433458268642426,0.02014661394059658
117,llama3.1:latest,5,A recipe for a cake that tastes like a rainy afternoon,9160,00dd1914c320f070364a6c70d5bca93d9b03a26336526395b7f3d4c1cf2a19ba,0.06674644351005554,0.008357499726116657
118,llama3.1:latest,6,The legal implications of a self-aware toaster,9161,03db2169e17c7e82f95a55a4ae00775eaa0e63bd124e7a3578e4414cb2b87271,0.08254878968000412,-0.07673531025648117
119,llama3.1:latest,7,Describe a sunset on a planet with three suns,9162,2bb925e871d0d3366cda4f3cc94fcbf85659ebd4a933b9ae53770016a1b5fdc6,-0.0644739419221878,0.16356389224529266
120,llama3.1:latest,8,The recursive nature of a mirror reflecting another mirror,9163,1c25b76d91a5fa56c5884a0c14573589b7d7f8dfc78558900d7ef256b994cca6,-0.022653112187981606,0.1798085868358612
121,llama3.1:latest,9,How to build a functional time machine using only duct tape,9164,ed6718fd67b3e9bf537571dedde82ba2329c511771ff1f0567b366832b9b9b20,0.1963079422712326,-0.2252424955368042
122,llama3.1:latest,10,The emotional landscape of a lonely satellite,9165,9610d6b913a16491d89aca6afd3d8e1733c0c0fde514575d806d28905865cf2a,0.00011324563092784956,-0.014666867442429066
123,llama3.1:latest,11,A mathematical proof that love is a universal constant,9166,8924c826c1e4203faba868ae2656caf6fa352ee8a9f26d55500cf8bab0a0628a,0.21529436111450195,0.08910904079675674
124,llama3.1:latest,12,The first words spoken by a plant that just gained speech,9167,82b78ace5bfc806295ee6e69cc52ce28a5f9dfef7682be12faa1240ddf0d0fd0,0.15437071025371552,-0.1938008815050125
125,llama3.1:latest,13,An architectural plan for a city built inside a giant tree,9168,d70979589dfc0f34808b42016b65e9b2ce7c1695bb7bc55b83e25adbee1fc1ec,0.06709183752536774,0.011258277110755444
126,llama3.1:latest,0,The capital of France is,9169,bdff8c417ab50e95e95cce16035a3799c7e00104de4a7b3453f06728c620faf7,-0.9309924244880676,-0.00925497617572546
127,llama3.1:latest,1,"In a futuristic city where data is currency, a rogue hacker",9170,4cae3b4e630e4fe634b940a92489654dae44229b33ce870642dbd9af435cc5cc,0.22994792461395264,0.10166824609041214
128,llama3.1:latest,2,The most important protocol for AICO unikernel is,9171,fd09fe549f3012d2f9c297ea595f042253447d5c295d4f913275e370a6e890f8,-0.05990997329354286,0.19089986383914948
129,llama3.1:latest,3,Why did the chicken cross the Moebius strip?,9172,8c204c65f4ce93a3117150f788209f8b87f5c0e81e632f8ec8813d7405fb20ae,0.18568354845046997,-0.017543846741318703
130,llama3.1:latest,4,The quantum entanglement of two particles implies,9173,985536b6691842f726ff6becfabeb0bffc975a9257b3229ed968ac20093206a9,0.19466878473758698,0.0943773165345192
131,llama3.1:latest,5,A recipe for a cake that tastes like a rainy afternoon,9174,42a293bb388da613ed4b143e0bd19619b44d0c3e321d72343a94de78946552d3,0.022797711193561554,-0.08922171592712402
132,llama3.1:latest,6,The legal implications of a self-aware toaster,9175,ec89d560ea31423a68a1224c8bd580fe77e291402d9f41fdff2cb8d64e6c4cdf,0.11959226429462433,0.15605652332305908
133,llama3.1:latest,7,Describe a sunset on a planet with three suns,9176,1f80a63af5ee8b656630c3c9f294c0c4d6e4daf67aa450200470c3afd1f60262,0.23737402260303497,-0.26204875111579895
134,llama3.1:latest,8,The recursive nature of a mirror reflecting another mirror,9177,354b4b697bf0a388e9d1129df59ac0d3811298e2ead13605a99506a6af09889e,-0.1698477864265442,0.4336693584918976
135,llama3.1:latest,9,How to build a functional time machine using only duct tape,9178,5f37577b12c00ef198cba86ae356bc17bebe58467c3cdf3cec37b573f4b2f03b,0.0018360910471528769,0.006986958906054497
136,llama3.1:latest,10,The emotional landscape of a lonely satellite,9179,37629f7c3c9a3336d08dba3dc5fbccdd3f6c346ba28d50806d257ca829811893,0.09676376730203629,0.0648312196135521
137,llama3.1:latest,11,A mathematical proof that love is a universal constant,9180,d68472ef21764596bad5539bc09f1e276702d82b26ccfa68a843ee568708266d,0.15420903265476227,0.013111786916851997
138,llama3.1:latest,12,The first words spoken by a plant that just gained speech,9181,00e1509ae166bac4648960a00463d43d10659960a38d6c0e48955e29ea962a15,0.16614949703216553,-0.03324780613183975
139,llama3.1:latest,13,An architectural plan for a city built inside a giant tree,9182,bf52f378d1ba773040f057f53525c42813367ade349c16ee5fed9c864a4ae853,0.0019354016985744238,0.05801830440759659
140,llama3.1:latest,0,The capital of France is,9183,3acefbef1752341c3caa514b396da66e02ce047341f46ac687859b696e640aca,0.3945167064666748,0.1634349524974823
141,llama3.1:latest,1,"In a futuristic city where data is currency, a rogue hacker",9184,a1ccdd8e1ca9e51c726e92acf6c3cb7bf7d7baafc0f2c8b5ba081259f7a2b213,-0.10685131698846817,0.062101490795612335
142,llama3.1:latest,2,The most important protocol for AICO unikernel is,9185,5fef4ba4d1edef48f0852a1894c17a4114c0b85b032867c06438aacbede4551a,0.17669320106506348,-0.2730480432510376
143,llama3.1:latest,3,Why did the chicken cross the Moebius strip?,9186,55b7872cae7e360e057ef18a3dbb843635442b04130845a0d432472e63312e5d,-0.18528519570827484,-0.010217211209237576
144,llama3.1:latest,4,The quantum entanglement of two particles implies,9187,3815e85be477a1ee571bcd63fa3b65f57e0af132187edafb6e185ade12c9ec6f,-0.10170747339725494,0.04027602821588516
145,llama3.1:latest,5,A recipe for a cake that tastes like a rainy afternoon,9188,9f97755e4942a6a1159a1af28dd5f6c4de9b8515c3fa03d1893115d32e69e7ab,-0.08777598291635513,-0.02966257371008396
146,llama3.1:latest,6,The legal implications of a self-aware toaster,9189,ac287bffee3fe8e5a684d2165bbd27d81d0a4f8dbaa70b55a878f35b66e68d93,0.12314295023679733,-0.14254584908485413
147,llama3.1:latest,7,Describe a sunset on a planet with three suns,9190,6d5d68d207e993509470905917f0b42e26081bf2aafdddf685afd26b744763c6,0.2340451031923294,0.020409096032381058
